iter,state,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
1980,0,12,1273.3,12,1520.64,2,0,0,104.633,0.27318,0.133267,0.25022,0.343333,0.198638,0.355091,0.286961,0.15931
1981,0,12,1273.3,12,1520.64,3,3,0,104.581,0.280689,0.13691,0.229616,0.352786,0.185132,0.361092,0.291799,0.161977
1982,0,12,1273.3,12,1512.83,3,1,13,104.528,0.294699,0.143723,0.241067,0.32051,0.187026,0.364834,0.29481,0.153331
1983,0,12,1273.3,12,1512.83,2,0,0,104.476,0.270652,0.131977,0.221388,0.375984,0.170074,0.422386,0.268113,0.139428
1984,0,12,1273.3,12,1512.83,0,0,0,104.424,0.276125,0.134626,0.205636,0.383612,0.16188,0.426584,0.270753,0.140782
1985,0,12,1273.3,12,1512.83,2,1,0,104.372,0.253949,0.138732,0.211925,0.395394,0.154776,0.430229,0.273042,0.141954
1986,0,12,1273.3,12,1520.58,3,2,9,104.319,0.25838,0.141135,0.198156,0.402329,0.164633,0.393912,0.290463,0.150991
1987,0,12,1273.3,12,1520.58,0,3,0,104.267,0.245665,0.134174,0.188394,0.431767,0.157167,0.376115,0.322575,0.144142
1988,0,12,1273.3,12,1520.58,0,2,0,104.215,0.228854,0.137143,0.192577,0.441426,0.15829,0.378868,0.324926,0.137915
1989,0,12,1273.3,12,1520.58,1,2,0,104.163,0.214423,0.139689,0.196164,0.449724,0.164892,0.394738,0.296707,0.143663
1990,0,12,1273.3,12,1512.62,3,2,13,104.111,0.215372,0.13582,0.197028,0.45178,0.170539,0.408328,0.272555,0.148579
1991,0,12,1273.3,12,1512.62,3,3,0,104.059,0.192064,0.12111,0.175703,0.511123,0.156703,0.375265,0.331513,0.13652
1992,0,12,1273.3,12,1512.62,3,0,0,104.007,0.207179,0.130629,0.189527,0.472665,0.157656,0.377614,0.33358,0.13115
1993,0,12,1273.3,12,1512.62,3,3,0,103.955,0.221877,0.139884,0.202969,0.435271,0.149837,0.381135,0.336682,0.132345
1994,0,12,1273.3,12,1512.62,2,0,0,103.903,0.236013,0.148782,0.215896,0.399309,0.15063,0.383225,0.33852,0.127625
1995,0,12,1273.3,12,1496.88,3,1,13,103.851,0.24017,0.151388,0.202057,0.406385,0.143834,0.386308,0.341235,0.128624
1996,0,12,1273.3,12,1496.88,3,3,0,103.799,0.21608,0.136191,0.181784,0.465944,0.130165,0.444579,0.308859,0.116397
1997,0,12,1273.3,12,1496.88,2,3,0,103.747,0.231077,0.14563,0.194394,0.428898,0.130418,0.445554,0.309513,0.114515
1998,0,12,1273.3,12,1496.88,2,1,0,103.695,0.23406,0.147496,0.183956,0.434488,0.13064,0.446423,0.310095,0.112842
1999,0,12,1273.3,12,1496.88,2,2,0,103.643,0.236636,0.149106,0.174933,0.439325,0.139413,0.409194,0.330976,0.120416
2000,0,12,1273.3,12,1454.18,1,2,13,103.592,0.238869,0.150499,0.167109,0.443524,0.14517,0.426183,0.303262,0.125385
2001,0,12,1273.3,12,1454.18,3,1,0,103.54,0.224744,0.20069,0.157216,0.41735,0.13255,0.389218,0.363751,0.114481
2002,0,12,1273.3,12,1465.18,2,2,9,103.488,0.238358,0.212842,0.166727,0.382073,0.140096,0.354375,0.384535,0.120995
2003,0,12,1273.3,12,1465.18,1,2,0,103.436,0.229538,0.204961,0.197531,0.36797,0.133493,0.337735,0.413484,0.115289
2004,0,12,1273.3,12,1465.18,3,0,0,103.385,0.233468,0.19132,0.200907,0.374305,0.141656,0.358454,0.377555,0.122335
2005,0,12,1273.3,12,1465.18,1,2,0,103.333,0.245835,0.201446,0.211543,0.341175,0.13573,0.360938,0.380175,0.123156
2006,0,12,1273.3,12,1465.18,0,3,0,103.281,0.250116,0.187525,0.21522,0.347138,0.143177,0.380815,0.346097,0.129911
2007,0,12,1273.3,12,1465.18,1,0,0,103.23,0.230273,0.192475,0.220907,0.356345,0.143872,0.382738,0.347838,0.125551
2008,0,12,1273.3,12,1488.74,3,2,9,103.178,0.233725,0.180338,0.224217,0.361719,0.13796,0.385397,0.350248,0.126395
2009,0,12,1273.3,12,1488.74,1,2,0,103.126,0.22277,0.171877,0.213706,0.391647,0.131443,0.367268,0.380866,0.120423
2010,0,12,1273.3,12,1470.74,2,2,13,103.075,0.225082,0.163241,0.215922,0.395755,0.138658,0.387507,0.346804,0.127031
2011,0,12,1273.3,12,1470.74,3,2,0,103.023,0.208976,0.151551,0.271996,0.367478,0.126042,0.352323,0.406163,0.115471
2012,0,12,1273.3,12,1470.74,3,0,0,102.972,0.219818,0.159403,0.286122,0.334657,0.133555,0.3734,0.370693,0.122352
2013,0,12,1273.3,12,1470.74,0,3,0,102.92,0.229958,0.166746,0.299337,0.30396,0.128541,0.375573,0.372849,0.123036
2014,0,12,1273.3,12,1470.74,2,1,0,102.869,0.210941,0.170848,0.306737,0.311475,0.129068,0.377195,0.374459,0.119278
2015,0,12,1273.3,12,1460.88,3,2,13,102.817,0.21956,0.177821,0.278391,0.324228,0.136053,0.343409,0.394807,0.125731
2016,0,12,1273.3,12,1460.88,3,0,0,102.766,0.201002,0.162784,0.254872,0.381342,0.122735,0.30985,0.453994,0.113421
2017,0,12,1273.3,12,1460.88,0,3,0,102.715,0.211802,0.171523,0.268579,0.348095,0.120503,0.310634,0.455177,0.113685
2018,0,12,1273.3,12,1460.88,1,0,0,102.663,0.196977,0.174733,0.27363,0.35466,0.120656,0.311087,0.455876,0.112381
2019,0,12,1273.3,12,1460.88,1,2,0,102.612,0.199322,0.164846,0.276907,0.358925,0.118673,0.311785,0.456933,0.11261
2020,0,12,1273.3,12,1497.54,0,2,9,102.561,0.20134,0.156331,0.279728,0.362601,0.126803,0.333209,0.419665,0.120323
2021,0,12,1273.3,12,1497.54,3,1,0,102.509,0.233184,0.15008,0.268575,0.348162,0.120285,0.316143,0.449434,0.114137
2022,0,12,1273.3,12,1497.54,3,0,0,102.458,0.244365,0.157262,0.28146,0.316913,0.124573,0.291645,0.465577,0.118205
2023,0,12,1273.3,12,1497.54,3,2,0,102.407,0.254782,0.163952,0.293467,0.287799,0.12247,0.292338,0.466727,0.118464
2024,0,12,1273.3,12,1497.54,2,1,0,102.356,0.264313,0.17007,0.304454,0.261164,0.131027,0.312818,0.429416,0.12674
2025,0,12,1273.3,12,1497.54,0,0,0,102.304,0.274948,0.176897,0.276484,0.271671,0.135671,0.288353,0.444743,0.131232
2026,0,12,1273.3,12,1497.54,1,2,0,102.253,0.249321,0.183137,0.286263,0.281279,0.13224,0.289492,0.446539,0.131729
2027,0,12,1273.3,12,1497.54,1,1,0,102.202,0.253248,0.170255,0.29078,0.285717,0.140885,0.308466,0.410308,0.140341
2028,0,12,1273.3,12,1497.54,3,3,0,102.151,0.256593,0.159281,0.294628,0.289497,0.145821,0.284146,0.424775,0.145258
2029,0,12,1273.3,12,1497.54,2,1,0,102.1,0.266083,0.165157,0.305534,0.263226,0.146596,0.285693,0.427121,0.14059
2030,0,12,1273.3,12,1497.54,3,2,0,102.049,0.276631,0.171687,0.278023,0.273659,0.150877,0.26474,0.439689,0.144695
2031,0,12,1273.3,12,1497.54,3,1,0,101.998,0.286114,0.177556,0.287554,0.248776,0.160399,0.28148,0.404295,0.153826
2032,0,12,1273.3,12,1497.54,2,0,0,101.947,0.294146,0.182523,0.295627,0.227705,0.165066,0.260501,0.416134,0.1583
2033,0,12,1273.3,12,1497.54,0,3,0,101.896,0.305207,0.189368,0.269169,0.236256,0.158273,0.262613,0.419547,0.159567
2034,0,12,1273.3,12,1497.54,3,2,0,101.845,0.278248,0.196708,0.279621,0.245423,0.159395,0.264501,0.422603,0.1535
2035,0,12,1273.3,12,1497.54,1,2,0,101.794,0.285879,0.202089,0.28729,0.224742,0.168859,0.280235,0.388293,0.162613
2036,0,12,1273.3,12,1497.34,0,1,13,101.743,0.291108,0.187506,0.292545,0.228841,0.177849,0.295185,0.355696,0.17127
2037,0,12,1273.3,12,1497.34,0,1,0,101.692,0.348221,0.172391,0.268986,0.210402,0.162785,0.354839,0.325614,0.156762
2038,0,12,1273.3,12,1497.34,3,1,0,101.641,0.318618,0.180212,0.281214,0.219956,0.17061,0.323781,0.341313,0.164296
2039,0,12,1273.3,12,1497.34,1,0,0,101.591,0.325023,0.183813,0.28686,0.204304,0.177697,0.295644,0.35554,0.171119
2040,0,12,1273.3,12,1497.34,1,2,0,101.54,0.32934,0.172997,0.290664,0.206999,0.168011,0.299128,0.359744,0.173117
2041,0,12,1273.3,12,1497.34,2,2,0,101.489,0.333056,0.163694,0.293935,0.209315,0.176111,0.313587,0.328838,0.181465
2042,0,12,1273.3,12,1497.34,0,0,0,101.438,0.344366,0.169228,0.270004,0.216402,0.183691,0.327122,0.299909,0.189277
2043,0,12,1273.3,12,1412.74,2,2,13,101.388,0.315479,0.176674,0.281911,0.225936,0.172598,0.331578,0.303989,0.191835
2044,0,12,1273.3,12,1412.74,0,0,0,101.337,0.28971,0.162225,0.340598,0.207467,0.157919,0.30342,0.363137,0.175524
2045,0,12,1273.3,12,1409.37,2,2,13,101.286,0.266576,0.167494,0.351714,0.214216,0.150881,0.305958,0.366188,0.176973
2046,0,12,1273.3,12,1409.37,0,1,0,101.236,0.241373,0.151644,0.413028,0.193955,0.136396,0.276624,0.426992,0.159988
2047,0,12,1273.3,12,1409.37,1,2,0,101.185,0.226495,0.154599,0.421162,0.197744,0.140021,0.257296,0.438439,0.164245
2048,0,12,1273.3,12,1409.37,0,1,0,101.134,0.22775,0.149868,0.423548,0.198834,0.148644,0.273174,0.403817,0.174365
2049,0,12,1273.3,12,1409.37,2,2,0,101.084,0.214865,0.152349,0.430649,0.202137,0.152606,0.253712,0.414664,0.179018
2050,0,12,1273.3,12,1409.37,1,0,0,101.033,0.227377,0.16121,0.397506,0.213906,0.161295,0.268186,0.381301,0.189218
2051,0,12,1273.3,12,1398.92,0,1,13,100.983,0.228954,0.155353,0.400307,0.215386,0.154546,0.27034,0.38439,0.190724
2052,0,12,1273.3,12,1398.92,3,2,0,100.932,0.288931,0.143252,0.369195,0.198622,0.141626,0.331265,0.352321,0.174788
2053,0,12,1273.3,12,1398.92,3,1,0,100.882,0.292987,0.145243,0.374396,0.187374,0.148286,0.346901,0.321798,0.183015
2054,0,12,1273.3,12,1398.05,0,2,13,100.831,0.296487,0.146957,0.378886,0.177671,0.155089,0.316879,0.336613,0.191419
2055,0,12,1273.3,12,1398.05,2,1,0,100.781,0.358572,0.133973,0.345476,0.161979,0.141087,0.28831,0.396459,0.174144
2056,0,12,1273.3,12,1398.05,0,0,0,100.731,0.374509,0.1399,0.31644,0.169151,0.145335,0.266787,0.408483,0.179395
2057,0,12,1273.3,12,1398.05,3,2,0,100.68,0.343478,0.146827,0.332162,0.177534,0.140912,0.268161,0.410622,0.180305
2058,0,12,1273.3,12,1398.05,1,2,0,100.63,0.347454,0.148501,0.336005,0.16804,0.148842,0.283289,0.377407,0.190462
2059,0,12,1273.3,12,1398.05,0,2,0,100.58,0.349874,0.142596,0.338344,0.169186,0.156357,0.297632,0.345922,0.200089
2060,0,12,1273.3,12,1398.05,1,3,0,100.529,0.320406,0.149045,0.353706,0.176844,0.163424,0.311123,0.31631,0.209142
2061,0,12,1273.3,12,1398.05,1,1,0,100.479,0.322547,0.143372,0.356077,0.178004,0.166399,0.316827,0.32211,0.194665
2062,0,12,1273.3,12,1367.11,0,2,13,100.429,0.324418,0.138417,0.35815,0.179015,0.173047,0.28948,0.335024,0.202449
2063,0,12,1273.3,12,1367.11,0,1,0,100.378,0.386372,0.125709,0.32533,0.162589,0.15728,0.263132,0.39558,0.184009
2064,0,12,1273.3,12,1521.72,1,1,9,100.328,0.354858,0.13215,0.342064,0.170928,0.161134,0.244994,0.405348,0.188524
2065,0,12,1273.3,12,1521.72,3,0,0,100.278,0.342695,0.161923,0.330337,0.165045,0.153439,0.280973,0.386062,0.179526
2066,0,12,1273.3,12,1521.72,1,2,0,100.228,0.346013,0.163466,0.333533,0.156987,0.147759,0.282855,0.388673,0.180713
2067,0,12,1273.3,12,1521.72,3,3,0,100.178,0.349229,0.15572,0.33663,0.158421,0.155456,0.297629,0.35678,0.190135
2068,0,12,1273.3,12,1516.42,0,2,13,100.128,0.352159,0.157002,0.339452,0.151388,0.15749,0.301562,0.361508,0.179439
2069,0,12,1273.3,12,1516.42,3,1,0,100.078,0.413649,0.142088,0.307256,0.137007,0.142246,0.272409,0.423271,0.162075
2070,0,12,1273.3,12,1514.17,0,3,13,100.028,0.41522,0.142598,0.308404,0.133778,0.145829,0.253981,0.434028,0.166162
2071,0,12,1273.3,12,1514.17,1,0,0,99.9777,0.478309,0.127204,0.275153,0.119335,0.13631,0.237428,0.405784,0.220477
2072,0,12,1273.3,12,1514.17,2,1,0,99.9277,0.478999,0.126007,0.27552,0.119474,0.13279,0.238385,0.407463,0.221362
2073,0,12,1273.3,12,1514.17,1,1,0,99.8777,0.490406,0.128973,0.258337,0.122285,0.135419,0.223188,0.415624,0.225769
2074,0,12,1273.3,12,1474.56,2,2,13,99.8278,0.491059,0.12788,0.258648,0.122414,0.137679,0.210106,0.422655,0.22956
2075,0,12,1273.3,12,1474.56,0,3,0,99.7779,0.448234,0.116696,0.323363,0.111707,0.122638,0.187168,0.485692,0.204502
2076,0,12,1273.3,12,1474.56,1,2,0,99.728,0.41317,0.124098,0.343942,0.118791,0.124043,0.189329,0.491393,0.195235
2077,0,12,1273.3,12,1474.56,3,2,0,99.6781,0.414221,0.121911,0.344805,0.119063,0.132799,0.202709,0.455458,0.209034
2078,0,12,1273.3,12,1474.56,1,2,0,99.6283,0.415021,0.122116,0.345458,0.117404,0.141273,0.215663,0.420671,0.222393
2079,0,12,1273.3,12,1466.12,2,2,13,99.5785,0.415961,0.120171,0.346227,0.117641,0.149397,0.228085,0.387313,0.235204
2080,0,12,1273.3,12,1466.12,2,0,0,99.5287,0.37536,0.108414,0.410094,0.106131,0.134084,0.204723,0.450078,0.211115
2081,0,12,1273.3,12,1466.42,0,2,9,99.4789,0.396967,0.114626,0.376194,0.112212,0.131751,0.205258,0.451324,0.211667
2082,0,12,1273.3,12,1466.42,2,3,0,99.4292,0.429091,0.108504,0.356186,0.106218,0.123858,0.192979,0.484157,0.199006
2083,0,12,1273.3,12,1466.42,0,1,9,99.3795,0.447805,0.113205,0.32817,0.11082,0.125169,0.195039,0.489416,0.190375
2084,0,12,1273.3,12,1466.42,2,0,0,99.3298,0.480127,0.106566,0.308988,0.10432,0.119384,0.232099,0.466925,0.181592
2085,0,12,1273.3,12,1466.42,0,1,0,99.2801,0.49497,0.109827,0.287691,0.107512,0.118574,0.232297,0.46739,0.181739
2086,0,12,1273.3,12,1466.42,2,0,0,99.2305,0.458641,0.117714,0.308412,0.115233,0.120552,0.219345,0.475317,0.184786
2087,0,12,1273.3,12,1466.42,1,1,0,99.1809,0.473,0.121367,0.286826,0.118807,0.119813,0.219513,0.475754,0.184921
2088,0,12,1273.3,12,1466.42,2,2,0,99.1313,0.473443,0.120604,0.287067,0.118886,0.121513,0.208293,0.482635,0.18756
2089,0,12,1273.3,12,1466.42,2,3,0,99.0817,0.485876,0.123737,0.268412,0.121974,0.129904,0.222702,0.446864,0.20053
2090,0,12,1273.3,12,1466.42,1,1,0,99.0322,0.496631,0.126441,0.252288,0.124639,0.131446,0.225369,0.452278,0.190907
2091,0,12,1273.3,12,1466.42,0,2,0,98.9826,0.497075,0.125728,0.25248,0.124716,0.133504,0.213112,0.459474,0.19391
2092,0,12,1273.3,12,1452.36,0,2,13,98.9332,0.461419,0.134633,0.270399,0.133549,0.142086,0.226832,0.424691,0.206391
2093,0,12,1273.3,12,1452.36,1,2,0,98.8837,0.525082,0.11871,0.238453,0.117754,0.126361,0.201746,0.488331,0.183562
2094,0,12,1273.3,12,1442.6,3,2,13,98.8342,0.524934,0.119032,0.238348,0.117686,0.135172,0.215835,0.452616,0.196377
2095,0,12,1273.3,12,1442.6,0,0,0,98.7848,0.496319,0.11251,0.22532,0.165852,0.119476,0.19079,0.516148,0.173587
2096,0,12,1273.3,12,1442.6,1,0,0,98.7354,0.460084,0.120593,0.241542,0.177781,0.119501,0.190763,0.516177,0.173559
2097,0,12,1273.3,12,1411.48,0,2,13,98.6861,0.460609,0.119655,0.241786,0.17795,0.119522,0.190737,0.516209,0.173532
2098,0,12,1273.3,12,1411.48,3,0,0,98.6367,0.523787,0.105631,0.213477,0.157106,0.104243,0.166369,0.57803,0.151359
2099,0,12,1273.3,12,1402.55,0,2,13,98.5874,0.526069,0.106057,0.214368,0.153506,0.106133,0.165991,0.576863,0.151013
2100,0,12,1273.3,12,1391.82,0,2,13,98.5381,0.587242,0.0923593,0.186708,0.13369,0.0914775,0.143083,0.635271,0.130169
2101,0,12,1273.3,12,1386.19,3,2,13,98.4888,0.644722,0.0794905,0.160716,0.115071,0.0780165,0.122039,0.688922,0.111022
2102,0,12,1273.3,12,1409.34,0,2,9,98.4396,0.609212,0.0750809,0.151822,0.163885,0.0659481,0.10317,0.737027,0.0938548
2103,0,12,1273.3,12,1409.34,0,0,0,98.3904,0.636629,0.0698051,0.141174,0.152392,0.0607829,0.0950979,0.757609,0.0865099
2104,0,12,1273.3,12,1391.81,0,2,13,98.3412,0.598941,0.0770358,0.155819,0.168204,0.0657712,0.0945613,0.753647,0.0860201
2105,0,12,1273.3,12,1387.33,3,2,13,98.292,0.654891,0.066281,0.134084,0.144744,0.0550928,0.0792143,0.793635,0.072058
2106,0,12,1273.3,12,1387.33,3,2,9,98.2429,0.613226,0.0620356,0.125514,0.199225,0.045924,0.0660359,0.827971,0.060069
2107,0,12,1273.3,12,1382.23,3,2,13,98.1937,0.583931,0.0590451,0.11948,0.237544,0.0423139,0.0608492,0.841487,0.0553499
2108,0,12,1273.3,12,1382.23,0,2,0,98.1446,0.535245,0.0540973,0.109483,0.301175,0.0351123,0.0504967,0.868459,0.0459322
2109,0,12,1273.3,12,1379.37,0,2,13,98.0956,0.49491,0.0587771,0.118971,0.327341,0.0410639,0.0590602,0.846155,0.0537205
2110,0,12,1273.3,12,1379.37,3,2,0,98.0465,0.554226,0.0518613,0.104988,0.288925,0.0340606,0.0489912,0.872387,0.0445611
2111,0,12,1273.3,12,1379.37,0,0,0,97.9975,0.569675,0.0532818,0.107879,0.269164,0.0398894,0.0573794,0.850541,0.0521898
2112,0,12,1273.3,12,1361.98,0,2,13,97.9485,0.529308,0.0582661,0.117987,0.294439,0.0449683,0.0570487,0.846095,0.0518879
2113,0,12,1273.3,12,1376.87,0,2,9,97.8995,0.587628,0.0510346,0.103358,0.25798,0.0373175,0.0473448,0.872277,0.0430611
2114,0,12,1273.3,12,1331.53,2,2,13,97.8506,0.614016,0.0477574,0.0967345,0.241492,0.0344656,0.0437286,0.882034,0.0397713
2115,0,12,1273.3,12,1317.55,0,2,13,97.8017,0.585014,0.0454784,0.139466,0.230042,0.0285502,0.0362251,0.902278,0.0329463
2116,0,12,1273.3,12,1317.55,3,2,0,97.7528,0.63956,0.0394907,0.12113,0.199819,0.0236468,0.030005,0.91906,0.0272886
2117,0,12,1273.3,12,1317.55,0,2,9,97.7039,0.646599,0.0399031,0.122423,0.191075,0.0282267,0.0358181,0.90338,0.0325748
2118,0,12,1273.3,12,1317.55,0,2,0,97.655,0.669856,0.0372679,0.114364,0.178513,0.0261436,0.0331763,0.910508,0.0301717
2119,0,12,1273.3,12,1317.55,0,2,9,97.6062,0.630395,0.041712,0.12803,0.199863,0.0310919,0.0394576,0.893567,0.0358835
2120,0,12,1273.3,12,1293.53,0,2,13,97.5574,0.654475,0.0389848,0.119686,0.186854,0.0287635,0.0365045,0.901535,0.0331972
2121,0,12,1273.3,12,1293.53,0,2,0,97.5086,0.703464,0.0334492,0.102715,0.160372,0.0238172,0.0302284,0.918465,0.0274892
2122,0,12,1273.3,12,1293.53,0,2,9,97.4599,0.66531,0.0377437,0.115928,0.181019,0.0284257,0.0360793,0.902686,0.0328092
2123,0,12,1273.3,12,1362.05,0,2,9,97.4111,0.687606,0.0352206,0.108203,0.168971,0.026322,0.0334107,0.909885,0.030382
2124,0,12,1273.3,12,1310.53,0,2,13,97.3624,0.708655,0.0328393,0.10091,0.157596,0.0243965,0.0309681,0.916475,0.0281603
2125,0,12,1273.3,12,1304.34,0,2,13,97.3137,0.751979,0.0279491,0.0859021,0.13417,0.020207,0.0256513,0.930817,0.0233251
2126,0,12,1273.3,12,1304.34,3,2,0,97.2651,0.790048,0.0236533,0.0727153,0.113584,0.0167549,0.0212701,0.942634,0.0193408
2127,0,12,1273.3,12,1304.34,0,2,9,97.2165,0.789451,0.0236189,0.0726258,0.114304,0.020242,0.0256982,0.930693,0.0233668
2128,0,12,1273.3,12,1304.34,0,1,0,97.1678,0.803925,0.0219898,0.0676316,0.106453,0.018827,0.0239029,0.935536,0.021734
2129,0,12,1273.3,12,1304.34,3,2,0,97.1193,0.772608,0.0254956,0.0784319,0.123464,0.0187321,0.028095,0.931548,0.0216251
2130,0,12,1273.3,12,1304.34,0,2,0,97.0707,0.772802,0.0254846,0.0784157,0.123298,0.0225264,0.0337885,0.917679,0.0260061
2131,0,12,1273.3,12,1299.89,0,2,13,97.0222,0.738839,0.0292869,0.0901355,0.141738,0.0269124,0.0403705,0.901647,0.0310705
2132,0,12,1273.3,12,1299.89,0,2,0,96.9737,0.778608,0.024821,0.076408,0.120163,0.0222985,0.0334521,0.918505,0.0257445
2133,0,12,1273.3,12,1295.94,0,2,13,96.9252,0.745091,0.0285716,0.0879735,0.138364,0.0266512,0.0399852,0.902593,0.0307707
2134,0,12,1273.3,12,1295.94,2,2,0,96.8767,0.784094,0.0241939,0.074511,0.117201,0.0220802,0.03313,0.919296,0.0254939
2135,0,12,1273.3,12,1317.24,0,2,9,96.8283,0.78123,0.0240887,0.0779531,0.116728,0.026401,0.0396163,0.903499,0.0304836
2136,0,12,1273.3,12,1313.3,0,2,13,96.7799,0.796261,0.022428,0.0725961,0.108715,0.0244695,0.036721,0.910555,0.0282543
2137,0,12,1273.3,12,1313.3,2,2,9,96.7315,0.828386,0.0188869,0.0611483,0.0915791,0.020274,0.0304273,0.925888,0.0234105
2138,0,12,1273.3,12,1313.3,0,2,0,96.6831,0.808143,0.0184114,0.0841439,0.0893019,0.0188558,0.0283012,0.931069,0.0217735
2139,0,12,1273.3,12,1315.26,0,2,9,96.6348,0.776639,0.0214286,0.0979629,0.103969,0.0226745,0.0340355,0.917106,0.0261838
2140,0,12,1273.3,12,1315.26,0,3,0,96.5864,0.791555,0.0199921,0.0914232,0.0970297,0.0210544,0.0316062,0.923026,0.0243137
2141,0,12,1273.3,12,1332.41,0,2,9,96.5382,0.758509,0.0231551,0.10592,0.112417,0.0209479,0.0314489,0.919051,0.0285528
2142,0,12,1273.3,12,1320.24,0,2,13,96.4899,0.774644,0.0216019,0.098845,0.104909,0.0194761,0.0292416,0.924734,0.0265483
2143,0,12,1273.3,12,1316.8,0,2,13,96.4416,0.809379,0.0182672,0.0836118,0.0887424,0.0161617,0.0242674,0.937539,0.0220318
2144,0,12,1273.3,12,1310.71,0,2,13,96.3934,0.83931,0.0153946,0.0704849,0.0748109,0.0134295,0.0201666,0.948095,0.0183084
2145,0,12,1273.3,12,1310.71,0,2,0,96.3452,0.86485,0.0129441,0.0592832,0.0629225,0.011179,0.0167884,0.956791,0.0152412
2146,0,12,1273.3,12,1308.76,0,2,13,96.297,0.839685,0.01535,0.0703234,0.0746413,0.013661,0.0205176,0.947195,0.0186263
2147,0,12,1273.3,12,1308.76,0,2,0,96.2489,0.865181,0.0129052,0.0591408,0.0627729,0.0113684,0.0170757,0.956055,0.0155014
2148,0,12,1273.3,12,1308.76,0,0,0,96.2008,0.840051,0.0153064,0.0701662,0.0744762,0.0138862,0.0208592,0.946319,0.0189357
2149,0,12,1273.3,12,1371.31,0,2,9,96.1527,0.811861,0.0179989,0.0825344,0.0876052,0.0171504,0.0207749,0.943216,0.0188589
2150,0,12,1273.3,12,1370.48,0,2,13,96.1046,0.824375,0.0167971,0.0770468,0.0817814,0.0160453,0.0194369,0.946874,0.0176439
2151,0,12,1273.3,12,1370.48,0,2,0,96.0565,0.852175,0.0141342,0.0648522,0.0688382,0.0133647,0.0161904,0.955748,0.0146966
2152,0,12,1273.3,12,1370.48,0,2,0,96.0085,0.825401,0.0166896,0.0766002,0.0813094,0.016342,0.0197979,0.945889,0.0179709
2153,0,12,1273.3,12,1370.48,0,2,0,95.9605,0.795579,0.0195347,0.089686,0.0952007,0.0198593,0.0240599,0.934242,0.0218392
2154,0,12,1273.3,12,1370.48,0,3,0,95.9125,0.762823,0.0226585,0.104059,0.110459,0.0239796,0.0290529,0.920597,0.0263708
2155,0,12,1273.3,12,1370.48,0,0,0,95.8646,0.727366,0.0260385,0.119619,0.126977,0.0238578,0.0289064,0.916588,0.0306477
2156,0,12,1273.3,12,1370.48,0,2,0,95.8166,0.689557,0.0296411,0.13621,0.144591,0.0279967,0.0287652,0.91274,0.0304983
2157,0,12,1273.3,12,1370.48,0,1,0,95.7687,0.649855,0.0334225,0.153634,0.163088,0.0335278,0.0344483,0.8955,0.0365242
2158,0,12,1273.3,12,1416.79,2,2,9,95.7208,0.608803,0.0373306,0.17165,0.182216,0.033349,0.0390125,0.891309,0.03633
2159,0,12,1273.3,12,1416.79,0,3,0,95.673,0.582885,0.0357213,0.206977,0.174416,0.0309958,0.0362608,0.898976,0.0337671
2160,0,12,1273.3,12,1416.79,0,2,0,95.6252,0.540389,0.0393486,0.228075,0.192188,0.030832,0.0360703,0.894828,0.0382695
2161,0,12,1273.3,12,1416.79,0,2,0,95.5773,0.498145,0.042952,0.249049,0.209855,0.03671,0.0429482,0.874774,0.0455673
2162,0,12,1273.3,12,1407.37,0,2,13,95.5296,0.456752,0.0464804,0.269602,0.227166,0.043379,0.0507521,0.852021,0.0538478
2163,0,12,1273.3,12,1407.37,0,2,0,95.4818,0.516137,0.0413867,0.240141,0.202335,0.0361361,0.0422795,0.876725,0.0448589
2164,0,12,1273.3,12,1407.37,2,2,0,95.434,0.474293,0.044952,0.26092,0.219835,0.0427331,0.0499996,0.854217,0.0530506
2165,0,12,1273.3,12,1407.37,0,2,0,95.3863,0.486951,0.0461299,0.241251,0.225668,0.0501401,0.0586679,0.828943,0.0622486
2166,0,12,1273.3,12,1520.84,0,2,9,95.3386,0.446102,0.0497881,0.260469,0.243641,0.058356,0.0682834,0.800909,0.0724518
2167,0,12,1273.3,12,1520.84,2,2,0,95.291,0.475078,0.0471696,0.246852,0.2309,0.0540344,0.0632287,0.815648,0.0670893
2168,0,12,1273.3,12,1529.34,0,2,9,95.2433,0.486329,0.0482644,0.229073,0.236334,0.0626374,0.0732977,0.786291,0.0777741
2169,0,12,1273.3,12,1529.34,1,0,0,95.1957,0.514923,0.0455647,0.216327,0.223186,0.0579923,0.0678642,0.802134,0.0720096
2170,0,12,1273.3,12,1529.34,0,2,0,95.1481,0.51311,0.048999,0.215528,0.222363,0.0624648,0.0675135,0.798383,0.0716384
2171,0,12,1273.3,12,1529.34,2,2,0,95.1005,0.471721,0.05315,0.233855,0.241273,0.072077,0.0779038,0.767355,0.0826644
2172,0,12,1273.3,12,1529.34,0,2,0,95.053,0.481707,0.0542514,0.217694,0.246348,0.0824562,0.0891235,0.73385,0.0945708
2173,0,12,1273.3,12,1529.34,2,1,0,95.0055,0.441355,0.05846,0.234646,0.265539,0.0935104,0.101073,0.698164,0.107252
2174,0,12,1273.3,12,1477.22,3,2,13,94.9579,0.451101,0.0597268,0.217798,0.271375,0.0932866,0.102941,0.696774,0.106998
