iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
11310,10,828.937,10,828.937,1,2,0,53.4153,1.99876e-27,1,2.02389e-23,1.8662e-20,1.60423e-27,0.000211391,0.999789,8.23452e-25
11311,10,828.937,10,828.937,1,2,0,53.3886,6.75323e-27,1,6.85075e-23,6.32562e-20,5.44106e-27,0.000724651,0.999275,2.79639e-24
11312,10,828.937,10,874.847,1,2,9,53.3619,2.22736e-26,1,2.2637e-22,2.09304e-19,1.79919e-26,0.00242185,0.997578,9.25833e-24
11313,10,828.937,10,874.847,1,2,0,53.3353,1.27217e-26,1,1.29532e-22,1.1993e-19,1.03298e-26,0.00140536,0.998595,5.32217e-24
11314,10,828.937,10,874.847,1,2,0,53.3086,4.14361e-26,1,4.22679e-22,3.91882e-19,3.36742e-26,0.00463044,0.99537,1.73715e-23
11315,10,828.937,10,893.554,1,2,9,53.2819,1.31843e-25,1,1.34738e-21,1.25091e-18,1.06478e-25,0.0147983,0.985202,5.49974e-23
11316,10,828.937,10,915.503,1,2,9,53.2553,7.26218e-26,1,7.43537e-22,6.91249e-19,5.92684e-26,0.00832543,0.991675,3.06514e-23
11317,10,828.937,10,895.145,1,2,13,53.2287,4.04629e-26,1,4.15045e-22,3.86385e-19,3.32708e-26,0.00472365,0.995276,1.72279e-23
11318,10,828.937,10,894.45,1,2,13,53.202,1.05609e-26,1,1.08528e-22,1.01172e-19,8.74701e-27,0.00125518,0.998745,4.53494e-24
11319,10,828.937,10,894.45,1,2,0,53.1754,2.8293e-27,1,2.91287e-23,2.71916e-20,2.35421e-27,0.000341447,0.999659,1.22208e-24
11320,10,828.937,10,894.45,1,2,0,53.1489,9.4938e-27,1,9.79232e-23,9.15363e-20,7.92189e-27,0.00116129,0.998839,4.11744e-24
11321,10,828.937,10,894.45,1,2,0,53.1223,3.11021e-26,1,3.21394e-22,3.00843e-19,2.5975e-26,0.00384858,0.996151,1.35175e-23
11322,10,828.937,10,895.145,1,2,9,53.0957,9.95254e-26,1,1.03035e-21,9.65787e-19,8.26948e-26,0.0123839,0.987616,4.30887e-23
11323,10,828.937,10,894.034,1,2,13,53.0692,5.49934e-26,1,5.70381e-22,5.35372e-19,4.61011e-26,0.00697795,0.993022,2.40514e-23
11324,10,828.937,10,894.034,1,2,0,53.0426,1.42236e-26,1,1.47798e-22,1.38916e-19,1.20257e-26,0.00183977,0.99816,6.28176e-24
11325,10,828.937,10,878.058,1,2,13,53.0161,4.62256e-26,1,4.8122e-22,4.52923e-19,3.90463e-26,0.00603769,0.993962,2.04219e-23
11326,10,828.937,10,886.221,1,2,9,52.9896,1.19851e-26,1,1.24999e-22,1.1781e-19,1.02017e-26,0.00159443,0.998406,5.34237e-24
11327,10,828.937,10,886.221,1,2,9,52.9631,6.89637e-27,1,7.20592e-23,6.80079e-20,5.89271e-27,0.00093086,0.999069,3.08971e-24
11328,10,828.937,10,878.058,1,2,13,52.9366,4.01054e-27,1,4.19832e-23,3.96772e-20,3.43881e-27,0.000549057,0.999451,1.80533e-24
11329,10,828.937,10,878.058,1,2,0,52.9102,1.08977e-27,1,1.14291e-23,1.08161e-20,9.37625e-28,0.000151315,0.999849,4.92857e-25
11330,10,828.937,10,852.645,1,2,13,52.8837,3.7265e-27,1,3.91546e-23,3.71055e-20,3.2146e-27,0.00052435,0.999476,1.69185e-24
11331,10,828.937,10,903.412,1,2,9,52.8573,1.01304e-27,1,1.06638e-23,1.01196e-20,8.76768e-28,0.000144551,0.999855,4.62025e-25
11332,10,828.937,10,894.363,1,2,13,52.8308,6.11088e-28,1,6.44457e-24,6.12408e-21,5.30428e-28,8.83911e-05,0.999912,2.79867e-25
11333,10,828.937,10,894.363,1,2,0,52.8044,1.72006e-28,1,1.81736e-24,1.72935e-21,1.49731e-28,2.52196e-05,0.999975,7.91009e-26
11334,10,828.937,10,894.363,1,2,0,52.778,6.10086e-28,1,6.45789e-24,6.1536e-21,5.32503e-28,9.06558e-05,0.999909,2.81667e-25
11335,10,828.937,10,870.26,1,2,13,52.7516,2.11032e-27,1,2.23796e-23,2.13544e-20,1.8465e-27,0.000317739,0.999682,9.77932e-25
11336,10,828.937,10,870.26,1,2,9,52.7253,5.7873e-28,1,6.14874e-24,5.87512e-21,5.07835e-28,8.83266e-05,0.999912,2.69294e-25
11337,10,828.937,10,870.26,1,2,9,52.6989,3.52381e-28,1,3.75084e-24,3.58884e-21,3.10025e-28,5.45023e-05,0.999945,1.64606e-25
11338,10,828.937,10,838.069,1,2,13,52.6725,2.16603e-28,1,2.30986e-24,2.21314e-21,1.91056e-28,3.3949e-05,0.999966,1.01567e-25
11339,10,828.937,10,858.922,1,2,9,52.6462,6.20466e-29,1,6.62896e-25,6.36011e-22,5.48659e-29,9.85419e-06,0.99999,2.9204e-26
11340,10,828.937,10,858.922,1,2,0,52.6199,3.94463e-29,1,4.22221e-25,4.05654e-22,3.49664e-29,6.34776e-06,0.999994,1.86352e-26
11341,10,828.937,10,878.276,1,2,9,52.5936,1.44052e-28,1,1.54475e-24,1.48617e-21,1.27994e-28,2.34863e-05,0.999977,6.83001e-26
11342,10,828.937,10,878.276,1,2,0,52.5673,9.00037e-29,1,9.66954e-25,9.31568e-22,8.01592e-29,1.48672e-05,0.999985,4.28281e-26
11343,10,828.937,10,878.276,1,2,9,52.541,3.23353e-28,1,3.4804e-24,3.35765e-21,2.88635e-28,5.41104e-05,0.999946,1.54408e-25
11344,10,828.937,10,878.276,1,2,0,52.5147,1.98684e-28,1,2.1425e-24,2.06978e-21,1.77754e-28,3.36827e-05,0.999966,9.52109e-26
11345,10,828.937,10,878.276,1,2,9,52.4885,7.02698e-28,1,7.5916e-24,7.34402e-21,6.30007e-28,0.000120667,0.999879,3.37877e-25
11346,10,828.937,10,878.276,1,2,0,52.4622,4.24889e-28,1,4.59883e-24,4.45497e-21,3.81778e-28,7.39114e-05,0.999926,2.05007e-25
11347,10,828.937,10,899.999,1,2,9,52.436,1.48028e-27,1,1.60518e-23,1.5571e-20,1.33266e-27,0.000260781,0.999739,7.16511e-25
11348,10,828.937,10,899.999,1,2,0,52.4098,8.81335e-28,1,9.57474e-24,9.30077e-21,7.95171e-28,0.000157282,0.999843,4.28067e-25
11349,10,828.937,10,854.616,1,2,13,52.3836,3.02645e-27,1,3.29403e-23,3.20418e-20,2.73507e-27,0.000546823,0.999453,1.47423e-24
11350,10,828.937,10,854.616,1,2,0,52.3574,8.18284e-28,1,8.92287e-24,8.69145e-21,7.4127e-28,0.000149801,0.99985,4.00056e-25
11351,10,828.937,10,854.616,1,2,0,52.3312,2.81407e-27,1,3.07429e-23,2.99868e-20,2.55326e-27,0.000521551,0.999478,1.3797e-24
11352,10,828.937,10,854.616,1,2,0,52.305,9.44374e-27,1,1.03362e-22,1.00959e-19,8.57419e-27,0.00177034,0.99823,4.63906e-24
11353,10,828.937,10,854.616,1,2,9,52.2789,3.09413e-26,1,3.39284e-22,3.31852e-19,2.80301e-26,0.00584997,0.99415,1.51848e-23
11354,10,828.937,10,878.276,1,2,9,52.2527,1.73094e-26,1,1.90158e-22,1.86249e-19,1.57496e-26,0.00332249,0.996678,8.54281e-24
11355,10,828.937,10,933.405,1,2,9,52.2266,9.79195e-27,1,1.07773e-22,1.05703e-19,8.93836e-27,0.00190597,0.998094,4.8544e-24
11356,10,828.937,10,933.405,1,2,0,52.2005,5.60021e-27,1,6.17524e-23,6.06499e-20,5.12518e-27,0.00110468,0.998895,2.78698e-24
11357,10,828.937,10,933.405,1,2,0,52.1744,1.85393e-26,1,2.0481e-22,2.01431e-19,1.69522e-26,0.00369333,0.996307,9.2299e-24
11358,10,828.937,10,933.405,1,2,0,52.1483,5.9936e-26,1,6.63368e-22,6.53323e-19,5.44409e-26,0.0119891,0.988011,2.96787e-23
11359,10,828.937,10,940.965,1,2,9,52.1222,1.89317e-25,1,2.09926e-21,2.07032e-18,1.67824e-25,0.0373581,0.962642,9.16052e-23
11360,10,828.937,10,911.17,1,2,13,52.0962,1.01963e-25,1,1.13274e-21,1.11867e-18,9.20995e-26,0.0207233,0.979277,5.03352e-23
11361,10,828.937,10,911.17,1,2,0,52.0701,2.55714e-26,1,2.84609e-22,2.81462e-19,2.3498e-26,0.00534446,0.994656,1.28586e-23
11362,10,828.937,10,911.17,1,2,0,52.0441,8.21453e-26,1,9.15981e-22,9.07102e-19,7.47039e-26,0.0171747,0.982825,4.09311e-23
11363,10,828.937,10,918.507,1,2,9,52.0181,2.57854e-25,1,2.88062e-21,2.85664e-18,2.26388e-25,0.0526105,0.947389,1.24197e-22
11364,10,828.937,10,933.362,1,2,9,51.9921,1.37836e-25,1,1.54272e-21,1.53199e-18,1.24197e-25,0.0291745,0.970825,6.82208e-23
11365,10,828.937,10,869.471,1,2,13,51.9661,7.45742e-26,1,8.36223e-22,8.31552e-19,6.81941e-26,0.0161925,0.983807,3.7506e-23
11366,10,828.937,10,869.471,1,2,0,51.9401,1.87713e-26,1,2.10881e-22,2.09993e-19,1.74002e-26,0.00417635,0.995824,9.58197e-24
11367,10,828.937,10,869.471,1,2,0,51.9141,6.06709e-26,1,6.82864e-22,6.80928e-19,5.57899e-26,0.0135356,0.986464,3.07613e-23
11368,10,828.937,10,922.473,1,2,9,51.8882,1.91592e-25,1,2.16044e-21,2.15729e-18,1.7133e-25,0.0420176,0.957982,9.45868e-23
11369,10,828.937,10,893.482,1,2,13,51.8622,1.0284e-25,1,1.16182e-21,1.16173e-18,9.38911e-26,0.0232757,0.976724,5.19005e-23
11370,10,828.937,10,893.482,1,2,0,51.8363,2.567e-26,1,2.90544e-22,2.90923e-19,2.3883e-26,0.00598476,0.994015,1.32186e-23
11371,10,828.937,10,878.627,1,2,13,51.8104,8.24557e-26,1,9.35012e-22,9.37528e-19,7.5795e-26,0.019199,0.980801,4.20034e-23
11372,10,828.937,10,848.894,1,2,13,51.7845,2.06512e-26,1,2.34613e-22,2.3557e-19,1.92838e-26,0.00493756,0.995062,1.07e-23
11373,10,828.937,10,854.351,1,2,9,51.7586,5.31321e-27,1,6.0475e-23,6.08056e-20,4.98585e-27,0.00129045,0.99871,2.77001e-24
11374,10,828.937,10,889.348,1,2,9,51.7327,3.05645e-27,1,3.48536e-23,3.50926e-20,2.87323e-27,0.00075172,0.999248,1.59831e-24
11375,10,828.937,10,889.348,1,2,9,51.7068,1.77698e-27,1,2.03013e-23,2.04688e-20,1.67299e-27,0.00044245,0.999558,9.31824e-25
11376,10,828.937,10,902.329,1,2,9,51.681,1.0439e-27,1,1.19484e-23,1.20637e-20,9.84153e-28,0.000263099,0.999737,5.48848e-25
11377,10,828.937,10,906.259,1,2,9,51.6551,6.19523e-28,1,7.10432e-24,7.1828e-21,5.84807e-28,0.000158036,0.999842,3.26551e-25
11378,10,828.937,10,906.259,1,2,0,51.6293,3.71357e-28,1,4.26647e-24,4.31958e-21,3.50969e-28,9.58735e-05,0.999904,1.96226e-25
11379,10,828.937,10,906.259,1,2,0,51.6035,1.29724e-27,1,1.49317e-23,1.51385e-20,1.22709e-27,0.000338838,0.999661,6.86931e-25
11380,10,828.937,10,906.259,1,2,0,51.5777,4.42066e-27,1,5.09788e-23,5.17564e-20,4.18272e-27,0.00116752,0.998832,2.34448e-24
11381,10,828.937,10,905.289,1,2,13,51.5519,1.47032e-26,1,1.69873e-22,1.72704e-19,1.38883e-26,0.00391875,0.996081,7.79449e-24
11382,10,828.937,10,905.289,1,2,0,51.5261,3.79111e-27,1,4.38827e-23,4.46757e-20,3.59519e-27,0.00102544,0.998975,2.02027e-24
11383,10,828.937,10,897.127,1,2,13,51.5004,1.26477e-26,1,1.46673e-22,1.49531e-19,1.19773e-26,0.00345333,0.996547,6.73899e-24
11384,10,828.937,10,897.633,1,2,9,51.4746,3.26754e-27,1,3.79642e-23,3.87575e-20,3.10538e-27,0.000905083,0.999095,1.74946e-24
11385,10,828.937,10,867.838,1,2,13,51.4489,1.89055e-27,1,2.20067e-23,2.24976e-20,1.79918e-27,0.00053008,0.99947,1.01488e-24
11386,10,828.937,10,872.144,1,2,9,51.4231,5.06645e-28,1,5.90859e-24,6.04879e-21,4.82814e-28,0.000143794,0.999856,2.7269e-25
11387,10,828.937,10,872.144,1,2,0,51.3974,3.03947e-28,1,3.55133e-24,3.64064e-21,2.89942e-28,8.72909e-05,0.999913,1.63965e-25
11388,10,828.937,10,913.28,1,2,9,51.3717,1.06598e-27,1,1.24783e-23,1.28098e-20,1.01758e-27,0.000309687,0.99969,5.76181e-25
11389,10,828.937,10,907.551,1,2,13,51.346,6.29706e-28,1,7.38513e-24,7.5919e-21,6.01743e-28,0.000185124,0.999815,3.41155e-25
11390,10,828.937,10,926.476,1,2,9,51.3204,1.72119e-28,1,2.02238e-24,2.08189e-21,1.64645e-28,5.12034e-05,0.999949,9.3463e-26
11391,10,828.937,10,932.946,1,2,9,51.2947,1.05341e-28,1,1.24007e-24,1.27833e-21,1.00857e-28,3.17071e-05,0.999968,5.73256e-26
11392,10,828.937,10,918.639,1,2,13,51.2691,6.50782e-29,1,7.67536e-25,7.92316e-22,6.23627e-29,1.98187e-05,0.99998,3.5491e-26
11393,10,828.937,10,873.008,1,2,13,51.2434,1.85774e-29,1,2.19514e-25,2.26916e-22,1.78175e-29,5.72399e-06,0.999994,1.01529e-26
11394,10,828.937,10,873.008,1,2,0,51.2178,5.43371e-30,1,6.43263e-26,6.65878e-23,5.21578e-30,1.69384e-06,0.999998,2.97587e-27
11395,10,828.937,10,873.008,1,2,0,51.1922,2.06375e-29,1,2.44774e-25,2.53731e-22,1.98258e-29,6.5086e-06,0.999993,1.1326e-26
11396,10,828.937,10,873.703,1,2,9,51.1666,7.6338e-29,1,9.07116e-25,9.41619e-22,7.33924e-29,2.43564e-05,0.999976,4.19807e-26
11397,10,828.937,10,873.703,1,2,0,51.141,4.7379e-29,1,5.64057e-25,5.86325e-22,4.55867e-29,1.52934e-05,0.999985,2.61089e-26
11398,10,828.937,10,873.703,1,2,0,51.1155,1.72394e-28,1,2.05624e-24,2.14039e-21,1.65992e-28,5.62937e-05,0.999944,9.51895e-26
11399,10,828.937,10,886.684,1,2,9,51.0899,6.11432e-28,1,7.30661e-24,7.61621e-21,5.89082e-28,0.000201955,0.999798,3.38243e-25
11400,10,828.937,10,886.684,1,2,0,51.0644,3.63781e-28,1,4.35535e-24,4.54621e-21,3.50769e-28,0.000121565,0.999878,2.01663e-25
11401,10,828.937,10,886.684,1,2,0,51.0388,1.27129e-27,1,1.52491e-23,1.59394e-20,1.22632e-27,0.000429635,0.99957,7.05928e-25
11402,10,828.937,10,889.063,1,2,9,51.0133,4.33397e-27,1,5.20837e-23,5.45175e-20,4.17922e-27,0.00148013,0.99852,2.40882e-24
11403,10,828.937,10,889.063,1,2,0,50.9878,2.47785e-27,1,2.98336e-23,3.12712e-20,2.39251e-27,0.000856587,0.999143,1.38075e-24
11404,10,828.937,10,902.467,1,2,9,50.9623,8.33638e-27,1,1.0056e-22,1.05552e-19,8.03819e-27,0.00290929,0.997091,4.64485e-24
11405,10,828.937,10,948.862,1,2,9,50.9368,4.70147e-27,1,5.68195e-23,5.97234e-20,4.54198e-27,0.00166183,0.998338,2.62792e-24
11406,10,828.937,10,948.862,1,2,0,50.9113,2.68079e-27,1,3.24596e-23,3.41661e-20,2.59336e-27,0.000959219,0.999041,1.50239e-24
11407,10,828.937,10,936.314,1,2,13,50.8859,9.0051e-27,1,1.09241e-22,1.15144e-19,8.69696e-27,0.0032519,0.996748,5.04475e-24
11408,10,828.937,10,930.898,1,2,13,50.8604,2.31379e-27,1,2.81215e-23,2.96824e-20,2.24141e-27,0.000847239,0.999153,1.3018e-24
11409,10,828.937,10,931.201,1,2,9,50.835,6.10415e-28,1,7.43287e-24,7.85637e-21,5.92049e-28,0.000226235,0.999774,3.44299e-25
11410,10,828.937,10,913.572,1,2,13,50.8096,3.61909e-28,1,4.41518e-24,4.67325e-21,3.51264e-28,0.000135691,0.999864,2.04533e-25
11411,10,828.937,10,913.572,1,2,0,50.7842,9.89499e-29,1,1.20943e-24,1.28191e-21,9.61052e-29,3.75305e-05,0.999962,5.60313e-26
11412,10,828.937,10,913.572,1,2,9,50.7588,3.54827e-28,1,4.34511e-24,4.61192e-21,3.44791e-28,0.000136117,0.999864,2.01276e-25
11413,10,828.937,10,889.428,1,2,13,50.7334,2.12421e-28,1,2.60615e-24,2.77004e-21,2.06541e-28,8.24296e-05,0.999918,1.20725e-25
11414,10,828.937,10,889.428,1,2,0,50.7081,5.86046e-29,1,7.20363e-25,7.6673e-22,5.70173e-29,2.30041e-05,0.999977,3.33695e-26
11415,10,828.937,10,938.178,1,2,9,50.6827,2.12343e-28,1,2.61503e-24,2.78723e-21,2.06692e-28,8.43029e-05,0.999916,1.21121e-25
11416,10,828.937,10,923.323,1,2,13,50.6574,1.28285e-28,1,1.58282e-24,1.68941e-21,1.24941e-28,5.15167e-05,0.999948,7.33088e-26
11417,10,828.937,10,923.323,1,2,0,50.632,3.56929e-29,1,4.41222e-25,4.7159e-22,3.4782e-29,1.44985e-05,0.999986,2.04343e-26
11418,10,828.937,10,919.582,1,2,13,50.6067,1.30603e-28,1,1.61751e-24,1.73125e-21,1.2733e-28,5.36566e-05,0.999946,7.49014e-26
11419,10,828.937,10,908.842,1,2,13,50.5814,3.6288e-29,1,4.50272e-25,4.82608e-22,3.53977e-29,1.50797e-05,0.999985,2.08491e-26
11420,10,828.937,10,957.591,1,2,9,50.5561,1.03363e-29,1,1.28498e-25,1.37918e-22,1.00878e-29,4.34451e-06,0.999996,5.94926e-27
11421,10,828.937,10,902.467,1,2,13,50.5308,6.61807e-30,1,8.24292e-26,8.85959e-23,6.46207e-30,2.81348e-06,0.999997,3.81586e-27
11422,10,828.937,10,903.647,1,2,9,50.5056,1.94772e-30,1,2.43049e-26,2.61597e-23,1.90271e-30,8.37478e-07,0.999999,1.12499e-27
11423,10,828.937,10,903.647,1,2,9,50.4803,1.28807e-30,1,1.61038e-26,1.73569e-23,1.25889e-30,5.60167e-07,0.999999,7.45275e-28
11424,10,828.937,10,869.471,1,2,13,50.4551,8.5853e-31,1,1.07538e-26,1.16069e-23,8.3946e-31,3.77626e-07,1,4.97605e-28
11425,10,828.937,10,929.276,1,2,9,50.4299,2.62694e-31,1,3.29668e-27,3.56317e-24,2.56973e-31,1.16864e-07,1,1.5252e-28
11426,10,828.937,10,895.599,1,2,13,50.4046,1.80565e-31,1,2.27029e-27,2.45723e-24,1.7671e-31,8.1243e-08,1,1.05016e-28
11427,10,828.937,10,895.599,1,2,0,50.3794,5.69237e-32,1,7.17069e-28,7.77201e-25,5.57322e-32,2.59039e-08,1,3.31631e-29
11428,10,828.937,10,895.599,1,2,0,50.3543,2.36626e-31,1,2.98641e-27,3.24138e-24,2.3177e-31,1.08906e-07,1,1.3809e-28
11429,10,828.937,10,895.599,1,2,0,50.3291,9.56262e-31,1,1.20916e-26,1.31423e-23,9.37023e-31,4.45122e-07,1,5.58997e-28
11430,10,828.937,10,895.599,1,2,9,50.3039,3.75907e-30,1,4.76222e-26,5.18327e-23,3.68492e-30,1.76967e-06,0.999998,2.20111e-27
11431,10,828.937,10,895.599,1,2,9,50.2788,2.44686e-30,1,3.10569e-26,3.38501e-23,2.39954e-30,1.16501e-06,0.999999,1.43515e-27
11432,10,828.937,10,895.599,1,2,0,50.2536,1.60574e-30,1,2.04196e-26,2.22872e-23,1.5753e-30,7.73221e-07,0.999999,9.43384e-28
11433,10,828.937,10,924.59,1,2,9,50.2285,6.24772e-30,1,7.96e-26,8.70022e-23,6.13158e-30,3.04265e-06,0.999997,3.67666e-27
11434,10,828.937,10,924.59,1,2,9,50.2034,4.02179e-30,1,5.13371e-26,5.61897e-23,3.94849e-30,1.98085e-06,0.999998,2.37065e-27
11435,10,828.937,10,854.616,1,2,13,50.1783,2.61066e-30,1,3.33875e-26,3.65946e-23,2.56402e-30,1.30042e-06,0.999999,1.54139e-27
11436,10,828.937,10,874.573,1,2,9,50.1532,7.77026e-31,1,9.95614e-27,1.09278e-23,7.63417e-31,3.91439e-07,1,4.59526e-28
11437,10,828.937,10,889.428,1,2,9,50.1281,5.20714e-31,1,6.68461e-27,7.34726e-24,5.11773e-31,2.65291e-07,1,3.08448e-28
11438,10,828.937,10,874.573,1,2,13,50.103,3.51602e-31,1,4.5222e-27,4.97746e-24,3.45683e-31,1.81162e-07,1,2.08612e-28
11439,10,828.937,10,873.971,1,2,13,50.078,1.0872e-31,1,1.40098e-27,1.54418e-24,1.06926e-31,5.66525e-08,1,6.46102e-29
11440,10,828.937,10,873.971,1,2,0,50.053,3.4391e-32,1,4.44005e-28,4.90074e-25,3.38346e-32,1.81235e-08,1,2.04707e-29
11441,10,828.937,10,873.971,1,2,9,50.0279,1.44393e-31,1,1.86772e-27,2.06441e-24,1.42103e-31,7.69539e-08,1,8.60862e-29
11442,10,828.937,10,873.971,1,2,0,50.0029,9.98653e-32,1,1.2942e-27,1.4325e-24,9.83125e-32,5.38249e-08,1,5.96341e-29
11443,10,828.937,10,873.971,1,2,0,49.9779,4.10534e-31,1,5.3304e-27,5.90828e-24,4.04276e-31,2.2377e-07,1,2.45539e-28
11444,10,828.937,10,854.616,1,2,13,49.9529,1.64106e-30,1,2.13481e-26,2.36957e-23,1.61654e-30,9.04604e-07,0.999999,9.83072e-28
11445,10,828.937,10,854.616,1,2,0,49.928,4.90681e-31,1,6.39522e-27,7.10845e-24,4.83492e-31,2.73535e-07,1,2.94405e-28
11446,10,828.937,10,854.616,1,2,9,49.903,1.95452e-30,1,2.55224e-26,2.84086e-23,1.92645e-30,1.10188e-06,0.999999,1.17455e-27
11447,10,828.937,10,874.573,1,2,9,49.878,1.28153e-30,1,1.67661e-26,1.86883e-23,1.26349e-30,7.30631e-07,0.999999,7.71332e-28
11448,10,828.937,10,885.911,1,2,9,49.8531,8.47018e-31,1,1.11025e-26,1.23927e-23,8.35327e-31,4.88357e-07,1,5.10604e-28
11449,10,828.937,10,885.911,1,2,9,49.8282,5.6424e-31,1,7.40993e-27,8.28269e-24,5.56605e-31,3.28989e-07,1,3.40669e-28
11450,10,828.937,10,885.911,1,2,9,49.8033,3.78769e-31,1,4.98366e-27,5.57847e-24,3.73744e-31,2.23339e-07,1,2.29043e-28
11451,10,828.937,10,883.44,1,2,13,49.7784,2.56187e-31,1,3.37719e-27,3.78558e-24,2.52856e-31,1.52764e-07,1,1.55158e-28
11452,10,828.937,10,838.069,1,2,13,49.7535,7.91852e-32,1,1.04584e-27,1.17396e-24,7.81757e-32,4.77502e-08,1,4.80319e-29
11453,10,828.937,10,838.069,1,2,0,49.7286,2.50383e-32,1,3.31323e-28,3.72434e-25,2.47254e-32,1.52688e-08,1,1.5211e-29
11454,10,828.937,10,838.069,1,2,0,49.7037,1.05788e-31,1,1.40252e-27,1.57876e-24,1.04492e-31,6.52387e-08,1,6.43662e-29
11455,10,828.937,10,838.069,1,2,0,49.6789,4.34387e-31,1,5.76995e-27,6.50415e-24,4.2917e-31,2.70901e-07,1,2.64704e-28
11456,10,828.937,10,886.444,1,2,9,49.654,1.73447e-30,1,2.30827e-26,2.60565e-23,1.71405e-30,1.09387e-06,0.999999,1.05855e-27
11457,10,828.937,10,886.444,1,2,0,49.6292,1.13589e-30,1,1.51455e-26,1.71207e-23,1.12278e-30,7.24434e-07,0.999999,6.94294e-28
11458,10,828.937,10,886.444,1,2,0,49.6044,4.45e-30,1,5.94471e-26,6.72946e-23,4.39964e-30,2.87001e-06,0.999997,2.7241e-27
11459,10,828.937,10,886.444,1,2,0,49.5796,1.69683e-29,1,2.27109e-25,2.57452e-22,1.67799e-29,1.10668e-05,0.999989,1.04029e-26
11460,10,828.937,10,886.444,1,2,0,49.5548,6.30095e-29,1,8.44943e-25,9.59178e-22,6.23218e-29,4.15561e-05,0.999958,3.86868e-26
11461,10,828.937,10,881.076,1,2,13,49.53,2.27976e-28,1,3.06293e-24,3.48192e-21,2.25512e-28,0.00015203,0.999848,1.40169e-25
11462,10,828.937,10,881.076,1,2,0,49.5053,6.1282e-29,1,8.24909e-25,9.39074e-22,6.06392e-29,4.13315e-05,0.999959,3.77393e-26
11463,10,828.937,10,881.076,1,2,0,49.4805,2.21848e-28,1,2.99195e-24,3.41083e-21,2.19542e-28,0.000151291,0.999849,1.3681e-25
11464,10,828.937,10,978.979,1,2,9,49.4558,7.82912e-28,1,1.05788e-23,1.20769e-20,7.74633e-28,0.000539709,0.99946,4.83342e-25
11465,10,828.937,10,978.63,1,2,13,49.431,4.52975e-28,1,6.13233e-24,7.01059e-21,4.48375e-28,0.000315846,0.999684,2.8013e-25
11466,10,828.937,10,978.979,1,2,9,49.4063,1.19872e-28,1,1.62591e-24,1.86139e-21,1.18705e-28,8.45424e-05,0.999915,7.42587e-26
11467,10,828.937,10,978.979,1,2,0,49.3816,7.19299e-29,1,9.77494e-25,1.12064e-21,7.12459e-29,5.13021e-05,0.999949,4.46269e-26
11468,10,828.937,10,918.599,1,2,13,49.3569,2.5957e-28,1,3.53416e-24,4.05742e-21,2.57115e-28,0.000187187,0.999813,1.61259e-25
11469,10,828.937,10,918.599,1,2,0,49.3322,6.9345e-29,1,9.45962e-25,1.08755e-21,6.87112e-29,5.05765e-05,0.999949,4.31502e-26
11470,10,828.937,10,918.599,1,2,0,49.3076,2.50423e-28,1,3.42263e-24,3.94048e-21,2.48146e-28,0.000184673,0.999815,1.56035e-25
11471,10,828.937,10,918.599,1,2,0,49.2829,8.81638e-28,1,1.20727e-23,1.39189e-20,8.73363e-28,0.000657152,0.999343,5.49882e-25
11472,10,828.937,10,927.997,1,2,9,49.2583,3.02748e-27,1,4.15356e-23,4.7955e-20,2.99471e-27,0.00227826,0.997722,1.88795e-24
11473,10,828.937,10,927.997,1,2,0,49.2337,1.70047e-27,1,2.33742e-23,2.70249e-20,1.68401e-27,0.0012953,0.998705,1.06302e-24
11474,10,828.937,10,973.687,1,2,9,49.209,5.76382e-27,1,7.93791e-23,9.19062e-20,5.69109e-27,0.00442587,0.995574,3.59709e-24
11475,10,828.937,10,973.687,1,2,0,49.1844,3.19412e-27,1,4.40732e-23,5.11006e-20,3.16048e-27,0.00248505,0.997515,2.00018e-24
11476,10,828.937,10,967.08,1,2,13,49.1598,1.06923e-26,1,1.47816e-22,1.71627e-19,1.0519e-26,0.00836252,0.991637,6.66578e-24
11477,10,828.937,10,967.08,1,2,0,49.1353,2.64276e-27,1,3.66048e-23,4.25614e-20,2.61676e-27,0.00210333,0.997897,1.66035e-24
11478,10,828.937,10,967.08,1,2,0,49.1107,8.87987e-27,1,1.2323e-22,1.43485e-19,8.74974e-27,0.00711082,0.992889,5.55894e-24
11479,10,828.937,10,943.314,1,2,13,49.0861,2.91294e-26,1,4.05013e-22,4.72251e-19,2.82415e-26,0.0232057,0.976794,1.79658e-23
11480,10,828.937,10,943.314,1,2,0,49.0616,7.04736e-27,1,9.81731e-23,1.14633e-19,6.95549e-27,0.00577855,0.994221,4.43043e-24
11481,10,828.937,10,892.828,1,2,13,49.0371,2.32241e-26,1,3.24141e-22,3.79023e-19,2.26198e-26,0.0190005,0.980999,1.44267e-23
11482,10,828.937,10,892.828,1,2,0,49.0125,5.63812e-27,1,7.88421e-23,9.23216e-20,5.57207e-27,0.00473237,0.995268,3.55842e-24
11483,10,828.937,10,918.507,1,2,9,48.988,1.86623e-26,1,2.61468e-22,3.06604e-19,1.82436e-26,0.0156661,0.984334,1.16658e-23
11484,10,828.937,10,926.265,1,2,9,48.9635,1.00717e-26,1,1.41379e-22,1.66019e-19,9.91767e-27,0.00861086,0.991389,6.34998e-24
