iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,d_weight_4,r_weight_0,r_weight_1,r_weight_2,r_weight_3
773,19,1706.66,19,1786.36,0,1,0,162.119,0.200008,0.176652,0.203668,0.216346,0.203326,0.215651,0.276408,0.26986,0.238081
774,19,1706.66,19,1782.35,3,1,5,162.087,0.196905,0.177326,0.204459,0.217193,0.204116,0.217068,0.271609,0.271665,0.239658
775,19,1706.66,19,1782.35,2,2,0,162.054,0.196328,0.176797,0.203864,0.219488,0.203522,0.216291,0.274176,0.270722,0.238811
776,19,1706.66,19,1838.59,1,1,2,162.022,0.197118,0.177499,0.200656,0.220383,0.204344,0.217641,0.27592,0.266124,0.240314
777,19,1706.66,19,1838.59,3,0,0,161.99,0.197047,0.177777,0.200586,0.220316,0.204274,0.218187,0.274067,0.266818,0.240929
778,19,1706.66,19,1838.59,2,3,0,161.957,0.198064,0.178685,0.201623,0.216297,0.205332,0.216026,0.274831,0.267558,0.241585
779,19,1706.66,19,1821.85,0,2,5,161.925,0.198852,0.179386,0.198443,0.217167,0.206152,0.216923,0.276006,0.268699,0.238372
780,19,1706.66,19,1799.24,3,2,5,161.892,0.201724,0.178733,0.197731,0.216397,0.205416,0.216076,0.274961,0.271511,0.237452
781,19,1706.66,19,1798.56,4,3,5,161.86,0.201131,0.178197,0.197148,0.218709,0.204815,0.215265,0.273962,0.274202,0.236571
782,19,1706.66,19,1798.56,0,2,2,161.828,0.200441,0.177575,0.196469,0.217967,0.207549,0.214211,0.272654,0.272892,0.240243
783,19,1706.66,19,1793.48,0,2,5,161.795,0.199707,0.177727,0.196647,0.218176,0.207743,0.214737,0.273356,0.271061,0.240847
784,19,1706.66,19,1777.79,1,3,5,161.763,0.202574,0.177079,0.195941,0.217404,0.207002,0.213942,0.272377,0.273711,0.239969
785,19,1706.66,19,1748.56,3,3,5,161.731,0.201719,0.180547,0.19511,0.216494,0.20613,0.212922,0.271111,0.27244,0.243527
786,19,1706.66,19,1748.56,4,0,0,161.698,0.201131,0.18001,0.194538,0.218789,0.205531,0.211942,0.269896,0.271219,0.246942
787,19,1706.66,19,1748.56,4,2,0,161.666,0.201978,0.180759,0.195355,0.219721,0.202187,0.209952,0.270582,0.271909,0.247558
788,19,1706.66,19,1748.56,4,0,0,161.634,0.202775,0.181462,0.196122,0.220597,0.199044,0.211306,0.272362,0.267155,0.249177
789,19,1706.66,19,1748.56,2,3,0,161.601,0.203524,0.182122,0.196843,0.221421,0.196089,0.209384,0.273031,0.267808,0.249777
790,19,1706.66,19,1748.56,1,2,0,161.569,0.204239,0.182752,0.194027,0.222208,0.196774,0.210391,0.274381,0.269129,0.246099
791,19,1706.66,19,1748.56,0,3,0,161.537,0.204762,0.180659,0.194519,0.222786,0.197275,0.21168,0.276099,0.264595,0.247626
792,19,1706.66,19,1774.73,1,3,2,161.504,0.201592,0.18137,0.195291,0.223687,0.19806,0.21264,0.277388,0.265825,0.244147
793,19,1706.66,19,1774.73,2,0,0,161.472,0.201537,0.181589,0.195234,0.223637,0.198003,0.212776,0.277602,0.266025,0.243597
794,19,1706.66,19,1766.2,0,1,5,161.44,0.202204,0.182181,0.192568,0.224389,0.198657,0.210935,0.278259,0.266648,0.244158
795,19,1706.66,19,1770.52,1,0,2,161.407,0.205217,0.181484,0.191838,0.223555,0.197907,0.210153,0.280885,0.265691,0.243271
796,19,1706.66,19,1770.52,1,1,0,161.375,0.205165,0.181692,0.191782,0.223508,0.197853,0.210969,0.280604,0.265418,0.243009
797,19,1706.66,19,1773.59,0,3,2,161.343,0.205669,0.179683,0.192247,0.224066,0.198335,0.212387,0.275722,0.267232,0.24466
798,19,1706.66,19,1788.63,1,0,2,161.311,0.204906,0.179847,0.192428,0.224294,0.198525,0.212539,0.275955,0.267454,0.244052
799,19,1706.66,19,1788.63,2,3,0,161.278,0.204832,0.180142,0.192353,0.224224,0.19845,0.213158,0.275745,0.267246,0.243851
800,19,1706.66,19,1788.63,2,3,0,161.246,0.20547,0.180692,0.189839,0.224933,0.199066,0.214074,0.276965,0.268424,0.240537
801,19,1706.66,19,1767.43,3,3,5,161.214,0.206072,0.181209,0.187471,0.225602,0.199646,0.214935,0.278115,0.269535,0.237415
802,19,1706.66,19,1750.8,0,2,5,161.182,0.205449,0.18065,0.186896,0.227966,0.199039,0.213839,0.276732,0.26819,0.241239
803,19,1706.66,19,1750.8,3,2,0,161.149,0.208485,0.179951,0.186176,0.22711,0.198278,0.212975,0.27565,0.271095,0.24028
804,19,1706.66,19,1745.44,0,3,5,161.117,0.209622,0.180919,0.187181,0.222923,0.199355,0.214301,0.277402,0.266506,0.24179
805,19,1706.66,19,1749.79,0,1,2,161.085,0.212392,0.180277,0.186519,0.222155,0.198657,0.213242,0.276066,0.265217,0.245475
806,19,1706.66,19,1749.79,2,3,0,161.053,0.211286,0.180522,0.186776,0.22248,0.198936,0.21377,0.274226,0.265903,0.246101
807,19,1706.66,19,1789.21,1,3,2,161.021,0.211886,0.18102,0.184481,0.223117,0.199495,0.214735,0.275498,0.267133,0.242634
808,19,1706.66,19,1789.21,4,3,0,160.988,0.211833,0.181239,0.184422,0.223067,0.199439,0.214867,0.275702,0.267326,0.242106
809,19,1706.66,19,1789.21,0,3,0,160.956,0.212608,0.181888,0.185084,0.223889,0.196531,0.215766,0.276891,0.268474,0.238869
810,19,1706.66,19,1789.21,4,0,0,160.924,0.209064,0.182699,0.185911,0.22491,0.197415,0.216613,0.278012,0.269557,0.235818
811,19,1706.66,19,1787.51,4,1,5,160.892,0.209783,0.183315,0.186539,0.225692,0.19467,0.214612,0.278731,0.27025,0.236408
812,19,1706.66,19,1787.51,2,0,0,160.86,0.208926,0.182554,0.185766,0.224778,0.197977,0.213797,0.281424,0.269256,0.235522
813,19,1706.66,19,1832.55,1,0,2,160.827,0.209487,0.183032,0.183588,0.22539,0.198503,0.211999,0.282078,0.269875,0.236048
814,19,1706.66,19,1832.55,3,3,0,160.795,0.209435,0.183243,0.18353,0.225343,0.198449,0.212803,0.2818,0.269603,0.235794
815,19,1706.66,19,1832.55,0,2,0,160.763,0.210564,0.184219,0.184507,0.221197,0.199513,0.213559,0.282841,0.270593,0.233007
816,19,1706.66,19,1831.41,4,1,5,160.731,0.207052,0.185032,0.185321,0.222193,0.200401,0.214818,0.284548,0.266243,0.234391
817,19,1706.66,19,1831.41,3,2,2,160.699,0.206262,0.184315,0.184604,0.221353,0.203466,0.213993,0.287258,0.265248,0.233501
818,19,1706.66,19,1831.41,2,0,0,160.667,0.206662,0.184662,0.184952,0.219865,0.203859,0.214289,0.287698,0.264179,0.233834
819,19,1706.66,19,1831.41,4,0,0,160.634,0.207238,0.185166,0.182686,0.220484,0.204426,0.212618,0.288323,0.264741,0.234318
820,19,1706.66,19,1831.41,1,3,0,160.602,0.208081,0.185909,0.183418,0.221387,0.201206,0.211038,0.288915,0.265273,0.234774
821,19,1706.66,19,1831.41,2,3,0,160.57,0.208662,0.183644,0.183918,0.222012,0.201764,0.211721,0.289896,0.266163,0.232219
822,19,1706.66,19,1831.41,1,0,0,160.538,0.209213,0.184118,0.181771,0.222606,0.202294,0.212365,0.290824,0.267003,0.229807
823,19,1706.66,19,1831.41,2,2,0,160.506,0.209764,0.181978,0.182236,0.223199,0.202823,0.210861,0.291393,0.267515,0.23023
824,19,1706.66,19,1826.51,1,1,5,160.474,0.210287,0.182419,0.180207,0.223762,0.203325,0.211986,0.292995,0.26355,0.231469
825,19,1706.66,19,1826.51,2,1,0,160.442,0.209355,0.18605,0.179395,0.222778,0.202421,0.211151,0.29574,0.262541,0.230567
826,19,1706.66,19,1809.77,3,0,5,160.41,0.209844,0.186473,0.177487,0.223305,0.20289,0.212674,0.290624,0.264463,0.23224
827,19,1706.66,19,1809.77,4,3,0,160.378,0.20919,0.185881,0.176919,0.225757,0.202254,0.217528,0.288846,0.262833,0.230793
828,19,1706.66,19,1809.77,2,0,0,160.346,0.20997,0.186563,0.177564,0.226608,0.199295,0.21818,0.289753,0.263645,0.228421
829,19,1706.66,19,1809.77,3,2,2,160.314,0.210412,0.186944,0.175843,0.227093,0.199709,0.216396,0.290429,0.264248,0.228927
830,19,1706.66,19,1807.15,0,1,5,160.281,0.210837,0.187311,0.176183,0.225561,0.200107,0.21665,0.290813,0.263335,0.229202
831,19,1706.66,19,1807.15,2,2,0,160.249,0.213746,0.186616,0.175523,0.224744,0.199371,0.215796,0.293578,0.262322,0.228304
832,19,1706.66,19,1807.15,3,0,2,160.217,0.214184,0.186985,0.173847,0.225211,0.199772,0.216857,0.295067,0.258643,0.229433
833,19,1706.66,19,1806.71,4,0,5,160.185,0.214612,0.187346,0.174176,0.2237,0.200165,0.217827,0.294719,0.25832,0.229134
834,19,1706.66,19,1784.7,2,2,5,160.153,0.21377,0.186598,0.173475,0.222827,0.20333,0.222667,0.292912,0.25672,0.227701
835,19,1706.66,19,1784.7,2,1,0,160.121,0.212781,0.185722,0.177313,0.2218,0.202384,0.221519,0.291442,0.260511,0.226529
836,19,1706.66,19,1784.7,4,1,0,160.089,0.213263,0.186131,0.175462,0.222308,0.202837,0.223098,0.286366,0.262389,0.228147
837,19,1706.66,19,1763.6,2,2,5,160.057,0.214099,0.186848,0.176132,0.223184,0.199737,0.224647,0.281389,0.264232,0.229733
838,19,1706.66,19,1763.6,4,1,2,160.025,0.213119,0.185979,0.179921,0.222166,0.198815,0.223632,0.280149,0.267522,0.228697
839,19,1706.66,19,1763.6,2,2,0,159.993,0.213258,0.186088,0.180023,0.222316,0.198315,0.22419,0.278325,0.268214,0.229271
840,19,1706.66,19,1819.11,1,0,2,159.961,0.213775,0.186527,0.17805,0.22286,0.198789,0.225519,0.280004,0.263844,0.230632
841,19,1706.66,19,1837.03,1,1,2,159.929,0.213774,0.186551,0.178032,0.222863,0.19878,0.225816,0.279908,0.263746,0.230531
842,19,1706.66,19,1837.03,3,2,0,159.897,0.213773,0.186574,0.178015,0.222867,0.198772,0.226376,0.2781,0.26442,0.231104
843,19,1706.66,19,1827.3,3,3,5,159.865,0.214913,0.187556,0.178948,0.218757,0.199825,0.227656,0.279702,0.260228,0.232414
844,19,1706.66,19,1812.35,4,1,5,159.833,0.21424,0.186956,0.178372,0.221239,0.199193,0.226412,0.278202,0.258824,0.236562
845,19,1706.66,19,1812.35,2,2,0,159.801,0.213409,0.186218,0.177664,0.220384,0.202324,0.225522,0.281017,0.257823,0.235638
846,19,1706.66,19,1812.35,2,2,0,159.769,0.213911,0.186643,0.175745,0.220906,0.202794,0.226672,0.282481,0.254002,0.236845
847,19,1706.66,19,1802.91,3,1,5,159.737,0.214384,0.187044,0.173936,0.221398,0.203238,0.227754,0.283862,0.250403,0.237981
848,19,1706.66,19,1802.91,2,0,0,159.705,0.21371,0.186443,0.173371,0.223883,0.202593,0.22685,0.28669,0.24942,0.237041
849,19,1706.66,19,1802.91,2,1,0,159.673,0.214133,0.186799,0.171748,0.224331,0.202989,0.224591,0.287542,0.250144,0.237723
850,19,1706.66,19,1802.91,3,3,0,159.642,0.214533,0.187135,0.170215,0.224755,0.203362,0.226157,0.282552,0.251903,0.239388
851,19,1706.66,19,1788.08,0,2,5,159.61,0.215694,0.188135,0.171116,0.220597,0.204457,0.227011,0.28365,0.252867,0.236471
852,19,1706.66,19,1783.69,0,1,5,159.578,0.218343,0.187496,0.170526,0.219865,0.203771,0.225866,0.28225,0.256602,0.235282
853,19,1706.66,19,1840.67,1,0,2,159.546,0.220883,0.186882,0.16996,0.219162,0.203112,0.224963,0.285097,0.255593,0.234347
854,19,1706.66,19,1787.31,2,3,5,159.514,0.220905,0.186833,0.169955,0.219183,0.203124,0.225414,0.284945,0.255443,0.234199
855,19,1706.66,19,1781.55,0,0,5,159.482,0.219875,0.185946,0.173852,0.21816,0.202168,0.224147,0.283377,0.254023,0.238452
856,19,1706.66,19,1781.55,3,2,0,159.45,0.222359,0.185349,0.173288,0.217477,0.201527,0.228607,0.281761,0.252561,0.237072
857,19,1706.66,19,1781.55,0,1,2,159.418,0.223477,0.186264,0.174137,0.213591,0.202531,0.229693,0.283129,0.248975,0.238203
858,19,1706.66,19,1768.31,4,2,5,159.386,0.221966,0.186622,0.174467,0.214016,0.202929,0.230281,0.281279,0.249622,0.238817
859,19,1706.66,19,1768.31,4,2,2,159.354,0.221125,0.185899,0.173784,0.213201,0.205991,0.229122,0.279892,0.253367,0.237619
860,19,1706.66,19,1768.31,4,0,0,159.323,0.221371,0.18609,0.173957,0.213435,0.205149,0.229353,0.280201,0.252584,0.237862
861,19,1706.66,19,1768.31,0,3,0,159.291,0.222298,0.186853,0.174664,0.214325,0.20186,0.226789,0.281145,0.253421,0.238644
862,19,1706.66,19,1759.79,3,1,5,159.259,0.218167,0.187841,0.175582,0.215473,0.202936,0.227658,0.282252,0.254406,0.235683
863,19,1706.66,19,1757.8,0,1,5,159.227,0.217457,0.187216,0.174992,0.218066,0.202268,0.226748,0.285104,0.253403,0.234745
864,19,1706.66,19,1757.8,2,2,2,159.195,0.219982,0.186608,0.174418,0.217374,0.201619,0.22584,0.287947,0.252403,0.23381
865,19,1706.66,19,1757.8,1,2,0,159.163,0.219878,0.186504,0.174832,0.21727,0.201515,0.22599,0.288173,0.251868,0.233969
866,19,1706.66,19,1757.8,4,2,0,159.131,0.220535,0.184107,0.175334,0.217917,0.202108,0.227005,0.289502,0.248469,0.235024
867,19,1706.66,19,1757.8,0,0,2,159.1,0.221419,0.184828,0.176017,0.21879,0.198947,0.227961,0.290756,0.245265,0.236017
868,19,1706.66,19,1757.8,1,2,0,159.068,0.21994,0.185174,0.176342,0.219218,0.199327,0.22843,0.290597,0.24511,0.235863
869,19,1706.66,19,1732.92,2,1,5,159.036,0.220575,0.182852,0.176831,0.21985,0.199892,0.229332,0.29178,0.242089,0.236799
870,19,1706.66,19,1753.72,0,3,2,159.004,0.219576,0.182007,0.180585,0.218854,0.198978,0.228401,0.294645,0.241112,0.235841
871,19,1706.66,19,1750.92,0,0,5,158.972,0.218118,0.182341,0.180915,0.219276,0.199351,0.228307,0.294562,0.24102,0.236111
872,19,1706.66,19,1750.92,0,0,2,158.941,0.22068,0.181737,0.180315,0.218569,0.198699,0.232971,0.292801,0.239555,0.234674
873,19,1706.66,19,1761.6,2,0,2,158.909,0.219205,0.182074,0.180649,0.218995,0.199077,0.233288,0.292699,0.239447,0.234566
874,19,1706.66,19,1761.6,4,3,2,158.877,0.219171,0.182029,0.180802,0.218961,0.199037,0.23359,0.292603,0.239345,0.234463
875,19,1706.66,19,1818.43,1,1,2,158.845,0.219344,0.182156,0.180928,0.219135,0.198437,0.233502,0.292524,0.239257,0.234717
876,19,1706.66,19,1808.57,2,0,5,158.813,0.219326,0.182253,0.180895,0.219116,0.19841,0.234149,0.290559,0.239923,0.235369
877,19,1706.66,19,1807.8,0,2,5,158.782,0.218364,0.181436,0.184515,0.218155,0.19753,0.238567,0.288901,0.238531,0.234001
878,19,1706.66,19,1807.8,4,1,2,158.75,0.220888,0.180843,0.183913,0.217462,0.196893,0.237226,0.287305,0.242786,0.232683
879,19,1706.66,19,1807.8,3,3,0,158.718,0.221029,0.180941,0.184014,0.217599,0.196418,0.237869,0.285374,0.243446,0.233311
880,19,1706.66,19,1807.8,4,0,0,158.686,0.222162,0.18185,0.18494,0.213634,0.197414,0.238686,0.286381,0.244285,0.230648
881,19,1706.66,19,1807.8,0,3,2,158.655,0.222975,0.182497,0.1856,0.214411,0.194516,0.235807,0.287481,0.245204,0.231508
882,19,1706.66,19,1807.8,4,0,0,158.623,0.221473,0.182844,0.185954,0.214836,0.194892,0.235725,0.287409,0.245123,0.231743
883,19,1706.66,19,1798.49,0,2,5,158.591,0.22225,0.183468,0.18659,0.215586,0.192106,0.233008,0.288447,0.245989,0.232556
884,19,1706.66,19,1798.49,3,3,0,158.56,0.224806,0.182859,0.185973,0.214889,0.191474,0.231741,0.286909,0.250059,0.231291
885,19,1706.66,19,1791.55,0,2,5,158.528,0.225881,0.183715,0.186845,0.211184,0.192374,0.232493,0.287871,0.25088,0.228755
886,19,1706.66,19,1781.61,3,1,5,158.496,0.228445,0.183102,0.186223,0.210493,0.191737,0.231266,0.286384,0.254803,0.227547
887,19,1706.66,19,1765.99,3,1,5,158.464,0.227566,0.182377,0.185487,0.213587,0.190982,0.230334,0.28925,0.253788,0.226628
888,19,1706.66,19,1823.01,1,3,2,158.433,0.226722,0.181681,0.184781,0.216559,0.190257,0.229405,0.292107,0.252776,0.225711
889,19,1706.66,19,1801.29,0,1,5,158.401,0.22665,0.181982,0.184703,0.216485,0.19018,0.229232,0.291923,0.252598,0.226247
890,19,1706.66,19,1801.29,0,0,0,158.369,0.2292,0.181376,0.184089,0.215783,0.189551,0.228306,0.294771,0.251591,0.225332
891,19,1706.66,19,1798.64,3,2,5,158.338,0.22487,0.182389,0.185119,0.217008,0.190614,0.226057,0.29565,0.25232,0.225973
892,19,1706.66,19,1798.64,0,1,0,158.306,0.224083,0.181732,0.184453,0.2198,0.189931,0.224816,0.294065,0.256387,0.224732
893,19,1706.66,19,1754.93,0,1,5,158.274,0.219857,0.182716,0.185453,0.221011,0.190963,0.226484,0.288811,0.258306,0.226399
894,19,1706.66,19,1754.93,0,1,0,158.243,0.222451,0.182102,0.184831,0.220289,0.190326,0.225568,0.29167,0.257278,0.225483
895,19,1706.66,19,1754.93,0,0,0,158.211,0.218259,0.183077,0.185823,0.221491,0.19135,0.227222,0.286459,0.259182,0.227137
896,19,1706.66,19,1754.93,3,3,0,158.179,0.21426,0.184008,0.186769,0.222637,0.192327,0.224826,0.287362,0.259986,0.227826
897,19,1706.66,19,1754.93,3,2,2,158.148,0.215423,0.184992,0.187769,0.218455,0.19336,0.225508,0.28827,0.260794,0.225428
898,19,1706.66,19,1754.93,1,0,0,158.116,0.21583,0.185327,0.188111,0.217018,0.193714,0.225764,0.288632,0.25992,0.225684
899,19,1706.66,19,1754.93,3,3,0,158.085,0.216482,0.182888,0.188666,0.217675,0.194289,0.223493,0.289494,0.260682,0.22633
900,19,1706.66,19,1754.93,4,1,2,158.053,0.217618,0.183832,0.189644,0.213607,0.195299,0.224133,0.290361,0.261449,0.224057
901,19,1706.66,19,1754.93,2,0,0,158.021,0.217753,0.18393,0.189748,0.213737,0.194833,0.224743,0.288409,0.262181,0.224667
902,19,1706.66,19,1754.93,4,1,0,157.99,0.218468,0.184519,0.187115,0.214437,0.195462,0.222521,0.289251,0.262933,0.225295
903,19,1706.66,19,1754.93,0,3,0,157.958,0.219264,0.185175,0.187782,0.215216,0.192564,0.224122,0.284115,0.264846,0.226916
904,19,1706.66,19,1736.93,0,2,5,157.927,0.215176,0.186139,0.188761,0.216353,0.19357,0.224805,0.285014,0.265675,0.224506
905,19,1706.66,19,1723.9,3,3,5,157.895,0.217841,0.185502,0.188116,0.215629,0.192912,0.223722,0.283676,0.269177,0.223425
906,19,1706.66,19,1723.9,1,0,0,157.863,0.217104,0.18486,0.187466,0.218322,0.192248,0.222387,0.282015,0.267595,0.228003
907,19,1706.66,19,1715.71,2,2,5,157.832,0.217743,0.182487,0.188004,0.218965,0.192801,0.220111,0.282852,0.268382,0.228655
908,19,1706.66,19,1715.71,4,3,0,157.8,0.216809,0.181687,0.191516,0.218026,0.191962,0.21909,0.281575,0.271736,0.227599
909,19,1706.66,19,1715.71,3,2,2,157.769,0.217552,0.182294,0.19216,0.218774,0.189219,0.219789,0.28251,0.272633,0.225068
910,19,1706.66,19,1715.42,0,2,5,157.737,0.217959,0.182619,0.192508,0.217356,0.189559,0.220224,0.283103,0.271158,0.225515
911,19,1706.66,19,1747.47,1,1,2,157.706,0.220593,0.181997,0.191857,0.216635,0.188918,0.219219,0.281847,0.274447,0.224488
912,19,1706.66,19,1747.47,1,3,0,157.674,0.220557,0.182158,0.191813,0.216598,0.188873,0.219777,0.279985,0.275176,0.225062
913,19,1706.66,19,1747.47,1,0,0,157.642,0.221156,0.179969,0.19232,0.217184,0.18937,0.220455,0.280883,0.276057,0.222605
914,19,1706.66,19,1738.68,3,3,5,157.611,0.22172,0.177906,0.192798,0.217736,0.189839,0.218234,0.281694,0.276851,0.223222
915,19,1706.66,19,1738.68,0,1,2,157.579,0.22095,0.177269,0.192114,0.220503,0.189165,0.216936,0.280055,0.275238,0.227771
916,19,1706.66,19,1789.14,1,1,2,157.548,0.219501,0.17759,0.19247,0.220927,0.189513,0.217479,0.278215,0.275959,0.228347
917,19,1706.66,19,1806.92,4,0,2,157.516,0.219415,0.177936,0.192382,0.220841,0.189426,0.218015,0.276398,0.276672,0.228915
918,19,1706.66,19,1806.92,3,3,0,157.485,0.219459,0.177952,0.192408,0.220886,0.189296,0.218488,0.276239,0.276512,0.228761
919,19,1706.66,19,1806.92,2,2,0,157.453,0.22064,0.178891,0.19343,0.216738,0.1903,0.219239,0.277222,0.277496,0.226043
920,19,1706.66,19,1833.27,1,2,2,157.422,0.221401,0.179489,0.190682,0.217484,0.190943,0.220731,0.279141,0.272544,0.227584
921,19,1706.66,19,1805.03,2,3,5,157.39,0.22133,0.179784,0.190607,0.217412,0.190867,0.221189,0.279752,0.270999,0.22806
922,19,1706.66,19,1805.03,4,2,0,157.359,0.220371,0.178986,0.194148,0.216468,0.190026,0.219908,0.278165,0.269457,0.23247
923,19,1706.66,19,1776.85,2,0,5,157.327,0.221085,0.179548,0.194765,0.217168,0.187434,0.221269,0.27992,0.264896,0.233915
924,19,1706.66,19,1776.85,0,2,2,157.296,0.220155,0.178774,0.198189,0.216252,0.18663,0.225855,0.278282,0.263338,0.232525
925,19,1706.66,19,1774.27,4,1,5,157.265,0.218718,0.179095,0.198555,0.216662,0.18697,0.226218,0.278758,0.262121,0.232903
926,19,1706.66,19,1756.11,3,1,5,157.233,0.217767,0.178299,0.197683,0.215719,0.190532,0.225273,0.281749,0.261045,0.231933
927,19,1706.66,19,1748.68,4,3,5,157.202,0.217024,0.177672,0.196998,0.218437,0.189869,0.224331,0.284732,0.259972,0.230966
928,19,1706.66,19,1748.68,2,3,0,157.17,0.216102,0.1769,0.196152,0.21751,0.193338,0.223017,0.283098,0.258469,0.235416
929,19,1706.66,19,1748.68,0,3,0,157.139,0.216918,0.17755,0.193141,0.218333,0.194058,0.223844,0.284182,0.259447,0.232527
930,19,1706.66,19,1842.54,1,0,2,157.107,0.21287,0.178459,0.194138,0.219473,0.19506,0.224623,0.285205,0.260369,0.229802
931,19,1706.66,19,1762.44,2,2,5,157.076,0.212804,0.178727,0.194069,0.219409,0.194991,0.225054,0.28506,0.260225,0.229661
932,19,1706.66,19,1762.44,3,0,0,157.045,0.211913,0.177963,0.197465,0.218493,0.194166,0.223921,0.283658,0.263916,0.228506
933,19,1706.66,19,1762.44,2,3,2,157.013,0.213041,0.178895,0.198509,0.214363,0.195192,0.221566,0.284531,0.264719,0.229184
934,19,1706.66,19,1752.62,2,1,5,156.982,0.213233,0.17904,0.197812,0.214557,0.195359,0.221481,0.284457,0.26464,0.229423
935,19,1706.66,19,1751.98,4,2,5,156.95,0.2124,0.178325,0.200968,0.213719,0.194587,0.220549,0.28744,0.26355,0.228461
936,19,1706.66,19,1749.54,2,3,5,156.919,0.211557,0.177602,0.200165,0.212872,0.197803,0.219441,0.286034,0.267207,0.227318
937,19,1706.66,19,1749.54,2,2,2,156.888,0.210762,0.176919,0.203193,0.212072,0.197053,0.218126,0.284357,0.265632,0.231885
938,19,1706.66,19,1749.54,1,0,0,156.856,0.211028,0.177127,0.202208,0.212341,0.197295,0.218467,0.28484,0.264437,0.232255
939,19,1706.66,19,1746.9,4,1,5,156.825,0.211598,0.174916,0.20275,0.212915,0.197821,0.216358,0.285621,0.265152,0.232868
940,19,1706.66,19,1830.98,1,2,2,156.793,0.210785,0.174228,0.201967,0.212098,0.200922,0.215449,0.28859,0.264064,0.231897
941,19,1706.66,19,1819.63,4,1,5,156.762,0.210732,0.174444,0.201912,0.212045,0.200866,0.215733,0.289013,0.263043,0.232212
942,19,1706.66,19,1818.01,4,2,5,156.731,0.209951,0.173781,0.201159,0.21126,0.203849,0.214823,0.291977,0.261959,0.231241
943,19,1706.66,19,1818.01,3,1,0,156.699,0.2092,0.173143,0.200436,0.210505,0.206716,0.213699,0.290494,0.265767,0.23004
944,19,1706.66,19,1813.63,4,3,5,156.668,0.210268,0.17401,0.201454,0.2065,0.207769,0.215282,0.2852,0.267765,0.231752
945,19,1706.66,19,1766.24,2,2,5,156.637,0.20955,0.1734,0.200762,0.205794,0.210494,0.21402,0.283568,0.266224,0.236188
946,19,1706.66,19,1759.6,4,3,5,156.605,0.208786,0.17275,0.203696,0.205041,0.209727,0.212996,0.282251,0.269682,0.235071
947,19,1706.66,19,1759.6,3,1,0,156.574,0.208094,0.172162,0.203019,0.20436,0.212366,0.21179,0.280693,0.268187,0.23933
948,19,1706.66,19,1771.44,1,0,2,156.543,0.209051,0.172937,0.20395,0.200717,0.213345,0.213292,0.275545,0.270121,0.241043
949,19,1706.66,19,1771.44,0,2,0,156.511,0.20898,0.173222,0.203878,0.200645,0.213275,0.213847,0.275357,0.269934,0.240862
950,19,1706.66,19,1771.44,0,0,0,156.48,0.205127,0.174054,0.204874,0.201623,0.214322,0.215236,0.27718,0.265144,0.242441
951,19,1706.66,19,1771.44,4,0,2,156.449,0.201512,0.174833,0.205809,0.202541,0.215305,0.213057,0.277957,0.265881,0.243104
952,19,1706.66,19,1776.66,4,0,2,156.418,0.201878,0.175138,0.206185,0.20291,0.21389,0.213692,0.277741,0.265669,0.242899
953,19,1706.66,19,1779.39,2,3,2,156.386,0.202238,0.175439,0.206556,0.203273,0.212494,0.214296,0.277535,0.265466,0.242703
954,19,1706.66,19,1768.04,3,2,5,156.355,0.202526,0.175675,0.205436,0.203562,0.212801,0.21442,0.277732,0.265648,0.2422
955,19,1706.66,19,1761.39,0,3,5,156.324,0.201776,0.175012,0.204677,0.206517,0.212018,0.213432,0.276488,0.268981,0.241098
956,19,1706.66,19,1758.67,2,1,5,156.292,0.204753,0.174348,0.203916,0.20575,0.211234,0.212297,0.275052,0.267581,0.24507
957,19,1706.66,19,1758.67,1,0,0,156.261,0.204014,0.173704,0.206802,0.205007,0.210474,0.211414,0.27802,0.266499,0.244068
958,19,1706.66,19,1757.25,2,3,5,156.23,0.204539,0.171572,0.207336,0.205535,0.211019,0.209395,0.278739,0.267182,0.244683
959,19,1706.66,19,1757.25,1,2,0,156.199,0.203824,0.170958,0.210116,0.204817,0.210285,0.208287,0.277302,0.2658,0.248611
960,19,1706.66,19,1757.25,2,3,0,156.167,0.204315,0.168954,0.210625,0.205311,0.210795,0.209569,0.279049,0.261219,0.250163
961,19,1706.66,19,1751.04,4,3,5,156.136,0.205361,0.169803,0.206596,0.206363,0.211877,0.210609,0.280475,0.262544,0.246372
962,19,1706.66,19,1737.17,2,1,5,156.105,0.204666,0.169212,0.205897,0.205665,0.21456,0.209488,0.279021,0.261175,0.250316
963,19,1706.66,19,1737.17,0,2,0,156.074,0.203912,0.168572,0.208836,0.204907,0.213773,0.208609,0.281995,0.260108,0.249288
964,19,1706.66,19,1793.01,1,1,2,156.043,0.200315,0.169319,0.209784,0.205836,0.214747,0.209772,0.283611,0.255916,0.250701
965,19,1706.66,19,1810.27,1,2,2,156.011,0.200199,0.169784,0.209668,0.205719,0.21463,0.210333,0.281647,0.256626,0.251394
966,19,1706.66,19,1813.32,3,2,2,155.98,0.200089,0.170226,0.209557,0.205609,0.214519,0.210585,0.282026,0.255671,0.251718
967,19,1706.66,19,1809.23,3,0,5,155.949,0.20035,0.170435,0.209836,0.204573,0.214807,0.210824,0.282386,0.254765,0.252025
